control,ano,quantidade_kg
tintas_campanario,2015,0
tintas_canaiolo,2015,0
tintas_carignan,2015,0
tintas_carmenere,2015,134180
tintas_castelao,2015,0
tintas_corvina,2015,1397
tintas_croatina,2015,0
tintas_cinsaut,2015,0
tintas_dom_felder,2015,0
tintas_dolcetto,2015,0
tintas_durif,2015,0
tintas_egiodola,2015,1053654
tintas_ekigaina,2015,1090
tintas_festival_sugraone,2015,0
tintas_franconia,2015,0
tintas_freisa,2015,24452
tintas_gamay_st_romain,2015,31935
tintas_gamay_beaujolais,2015,121516
tintas_gra_noir,2015,0
tintas_grenache,2015,0
tintas_jaen,2015,0
tintas_lagrein,2015,1400
tintas_lambrusco,2015,39990
tintas_malbec,2015,624096
tintas_marzemina,2015,750
tintas_merlot,2015,8030882
tintas_marselan,2015,411105
tintas_molinera,2015,1080
tintas_montepulciano,2015,25640
tintas_moscato_bailey,2015,0
tintas_napa_gamay,2015,8970
tintas_nebbiolo,2015,12754
tintas_petit_verdot,2015,135770
tintas_petite_sirah,2015,48483
tintas_pinotage,2015,560195
tintas_pinot_noir,2015,3125882
tintas_pinot_saint_george,2015,0
tintas_piriquita,2015,0
tintas_rebo,2015,22290
tintas_refosco,2015,9310
tintas_roinella,2015,1110
tintas_ruby_cabernet,2015,388019
tintas_sangiovese,2015,135962
tintas_sira_falsa,2015,0
tintas_tannat,2015,2761604
tintas_tempranillo,2015,182579
tintas_teroldego,2015,97455
tintas_torrontes,2015,10070
tintas_tinta_barroca,2015,0
tintas_touriga_francesa,2015,0
tintas_touriga_nacional,2015,136611
tintas_tinta_madeira,2015,0
tintas_tintoria,2015,0
tintas_trincdeira,2015,0
tintas_trousseau,2015,0
tintas_zinfael,2015,0
tintas_outras1,2015,0
brancaserosadas,2015,40130577
brancaserosadas_aliatico,2015,0
brancaserosadas_aligote,2015,0
brancaserosadas_altesse,2015,0
brancaserosadas_alvarinho,2015,9860
brancaserosadas_arriloba,2015,34120
brancaserosadas_auxerrois,2015,0
brancaserosadas_burger,2015,0
brancaserosadas_chardonnay,2015,7253167
brancaserosadas_chasselas,2015,0
brancaserosadas_chenin_blanc,2015,173321
brancaserosadas_clairette_1,2015,0
brancaserosadas_colombard,2015,512199
brancaserosadas_flora,2015,25090
brancaserosadas_garganega,2015,0
brancaserosadas_gewurztraminer,2015,207303
brancaserosadas_gouveio,2015,0
brancaserosadas_gros_manseng,2015,7410
brancaserosadas_italia_pirovano_65_pe,2015,37820
brancaserosadas_maccabeo,2015,17670
brancaserosadas_malvasia,2015,0
brancaserosadas_malvasia_amarela,2015,119930
brancaserosadas_malvasia_bianca,2015,602081
brancaserosadas_malvasia_chianti,2015,0
brancaserosadas_malvasia_verde,2015,5108
brancaserosadas_malvasia_di_caia,2015,2512864
brancaserosadas_malvasia_istriana,2015,0
brancaserosadas_mistura_de_uvas_viniferas,2015,0
brancaserosadas_mistura_de_uvas_viniferas,2015,0
brancaserosadas_moscato_branco,2015,12788740
brancaserosadas_moscato_canelli,2015,72462
brancaserosadas_moscato_giallo,2015,1785956
brancaserosadas_moscato_nazareno,2015,886075
brancaserosadas_moscato_bianco_r2,2015,863910
brancaserosadas_moscato_de_alexaria,2015,192945
brancaserosadas_moscato_rosado,2015,0
brancaserosadas_muscat_a_petits_grains,2015,0
brancaserosadas_muller_thurgau,2015,0
brancaserosadas_muscadelle,2015,0
brancaserosadas_ora,2015,0
brancaserosadas_palomino,2015,0
brancaserosadas_petit_manseng,2015,0
brancaserosadas_peverella,2015,40719
brancaserosadas_pinot_blanc,2015,7218
brancaserosadas_pinot_gris,2015,118118
brancaserosadas_prosecco,2015,3319779
brancaserosadas_red_veltliner,2015,0
brancaserosadas_riesling_italico,2015,3468606
brancaserosadas_riesling_renano,2015,153605
brancaserosadas_sauvignon_blanc_2,2015,614222
brancaserosadas_sauvignon_gris,2015,1504
brancaserosadas_seara_nova,2015,0
brancaserosadas_semillon,2015,177672
brancaserosadas_schonburger,2015,0
brancaserosadas_sylvaner,2015,0
brancaserosadas_tocai_friulano,2015,0
brancaserosadas_trebbiano,2015,3830336
brancaserosadas_trebbiano_toscano,2015,0
brancaserosadas_verdea,2015,0
brancaserosadas_verdelho,2015,0
brancaserosadas_verdiso,2015,0
brancaserosadas_vermentino,2015,790
brancaserosadas_vernaccia,2015,4760
brancaserosadas_viognier,2015,285217
brancaserosadas_outras_3,2015,0
tintas,2016,13370866
tintas_alicante_bouschet,2016,908841
tintas_ancelota,2016,179028
tintas_aramon,2016,0
tintas_alfrocheiro,2016,0
tintas_arinarnoa,2016,17691
tintas_aspirant_bouschet,2016,12901
tintas_barbera,2016,14738
tintas_bonarda,2016,0
tintas_cabernet_franc,2016,820996
tintas_cabernet_sauvignon,2016,3877852
tintas_caladoc,2016,2180
tintas_campanario,2016,0
tintas_canaiolo,2016,0
tintas_carignan,2016,0
tintas_carmenere,2016,87402
tintas_castelao,2016,0
tintas_corvina,2016,419
tintas_croatina,2016,0
tintas_cinsaut,2016,0
tintas_dom_felder,2016,0
tintas_dolcetto,2016,0
tintas_durif,2016,0
tintas_egiodola,2016,519874
tintas_ekigaina,2016,0
tintas_festival_sugraone,2016,0
tintas_franconia,2016,0
tintas_freisa,2016,0
tintas_gamay_st_romain,2016,0
tintas_gamay_beaujolais,2016,45952
tintas_gra_noir,2016,0
tintas_grenache,2016,0
tintas_jaen,2016,0
tintas_lagrein,2016,0
tintas_lambrusco,2016,19784
tintas_malbec,2016,267885
tintas_marzemina,2016,0
tintas_merlot,2016,3286035
tintas_marselan,2016,205095
tintas_molinera,2016,324
tintas_montepulciano,2016,13330
tintas_moscato_bailey,2016,0
tintas_napa_gamay,2016,0
tintas_nebbiolo,2016,3117
tintas_petit_verdot,2016,116266
tintas_petite_sirah,2016,24564
tintas_pinotage,2016,119773
tintas_pinot_noir,2016,1279105
tintas_pinot_saint_george,2016,0
tintas_piriquita,2016,0
tintas_rebo,2016,12470
tintas_refosco,2016,3260
tintas_roinella,2016,333
tintas_ruby_cabernet,2016,220231
tintas_sangiovese,2016,26601
tintas_sira_falsa,2016,0
tintas_tannat,2016,985207
tintas_tempranillo,2016,210551
tintas_teroldego,2016,34019
tintas_torrontes,2016,1490
tintas_tinta_barroca,2016,0
tintas_touriga_francesa,2016,0
tintas_touriga_nacional,2016,53552
tintas_tinta_madeira,2016,0
tintas_tintoria,2016,0
tintas_trincdeira,2016,0
tintas_trousseau,2016,0
tintas_zinfael,2016,0
tintas_outras1,2016,0
brancaserosadas,2016,18769366
brancaserosadas_aliatico,2016,0
brancaserosadas_aligote,2016,0
brancaserosadas_altesse,2016,0
brancaserosadas_alvarinho,2016,16369
brancaserosadas_arriloba,2016,17070
brancaserosadas_auxerrois,2016,0
brancaserosadas_burger,2016,0
brancaserosadas_chardonnay,2016,3070142
brancaserosadas_chasselas,2016,0
brancaserosadas_chenin_blanc,2016,60580
brancaserosadas_clairette_1,2016,0
brancaserosadas_colombard,2016,201659
brancaserosadas_flora,2016,1050
brancaserosadas_garganega,2016,0
brancaserosadas_gewurztraminer,2016,85385
brancaserosadas_gouveio,2016,0
brancaserosadas_gros_manseng,2016,0
brancaserosadas_italia_pirovano_65_pe,2016,0
brancaserosadas_maccabeo,2016,0
brancaserosadas_malvasia,2016,0
brancaserosadas_malvasia_amarela,2016,10100
brancaserosadas_malvasia_bianca,2016,217177
brancaserosadas_malvasia_chianti,2016,1314
brancaserosadas_malvasia_verde,2016,2460
brancaserosadas_malvasia_di_caia,2016,1268750
brancaserosadas_malvasia_istriana,2016,0
brancaserosadas_mistura_de_uvas_viniferas,2016,0
brancaserosadas_mistura_de_uvas_viniferas,2016,0
brancaserosadas_moscato_branco,2016,6068181
brancaserosadas_moscato_canelli,2016,30378
brancaserosadas_moscato_giallo,2016,813952
brancaserosadas_moscato_nazareno,2016,361638
brancaserosadas_moscato_bianco_r2,2016,257647
brancaserosadas_moscato_de_alexaria,2016,53037
brancaserosadas_moscato_rosado,2016,0
brancaserosadas_muscat_a_petits_grains,2016,0
brancaserosadas_muller_thurgau,2016,0
brancaserosadas_muscadelle,2016,0
brancaserosadas_ora,2016,0
brancaserosadas_palomino,2016,0
brancaserosadas_petit_manseng,2016,0
brancaserosadas_peverella,2016,5557
brancaserosadas_pinot_blanc,2016,0
brancaserosadas_pinot_gris,2016,67394
brancaserosadas_prosecco,2016,1873735
brancaserosadas_red_veltliner,2016,0
brancaserosadas_riesling_italico,2016,1697248
brancaserosadas_riesling_renano,2016,53550
brancaserosadas_sauvignon_blanc_2,2016,295942
brancaserosadas_sauvignon_gris,2016,0
brancaserosadas_seara_nova,2016,0
brancaserosadas_semillon,2016,57635
brancaserosadas_schonburger,2016,0
brancaserosadas_sylvaner,2016,0
brancaserosadas_tocai_friulano,2016,0
brancaserosadas_trebbiano,2016,2083491
brancaserosadas_trebbiano_toscano,2016,2694
brancaserosadas_verdea,2016,0
brancaserosadas_verdelho,2016,0
brancaserosadas_verdiso,2016,0
brancaserosadas_vermentino,2016,0
brancaserosadas_vernaccia,2016,0
brancaserosadas_viognier,2016,95231
brancaserosadas_outras_3,2016,0
tintas,2017,32850915
tintas_alicante_bouschet,2017,2040198
tintas_ancelota,2017,733907
tintas_aramon,2017,0
tintas_alfrocheiro,2017,0
tintas_arinarnoa,2017,69757
tintas_aspirant_bouschet,2017,18086
tintas_barbera,2017,24218
tintas_bonarda,2017,0
tintas_cabernet_franc,2017,2116893
tintas_cabernet_sauvignon,2017,7242258
tintas_caladoc,2017,8500
tintas_campanario,2017,0
tintas_canaiolo,2017,0
tintas_carignan,2017,0
tintas_carmenere,2017,69275
tintas_castelao,2017,0
tintas_corvina,2017,1890
tintas_croatina,2017,0
tintas_cinsaut,2017,3430
tintas_dom_felder,2017,0
tintas_dolcetto,2017,0
tintas_durif,2017,0
tintas_egiodola,2017,1567341
tintas_ekigaina,2017,1340
tintas_festival_sugraone,2017,0
tintas_franconia,2017,0
tintas_freisa,2017,22610
tintas_gamay_st_romain,2017,12835
tintas_gamay_beaujolais,2017,150331
tintas_gra_noir,2017,0
tintas_grenache,2017,0
tintas_jaen,2017,0
tintas_lagrein,2017,1430
tintas_lambrusco,2017,61779
tintas_malbec,2017,740327
tintas_marzemina,2017,0
tintas_merlot,2017,8309646
tintas_marselan,2017,385945
tintas_molinera,2017,1480
tintas_montepulciano,2017,28008
tintas_moscato_bailey,2017,0
tintas_napa_gamay,2017,0
tintas_nebbiolo,2017,5494
tintas_petit_verdot,2017,230640
tintas_petite_sirah,2017,92818
tintas_pinotage,2017,474105
tintas_pinot_noir,2017,3676000
tintas_pinot_saint_george,2017,0
tintas_piriquita,2017,0
tintas_rebo,2017,44440
tintas_refosco,2017,5240
tintas_roinella,2017,1899
tintas_ruby_cabernet,2017,382994
tintas_sangiovese,2017,89404
tintas_sira_falsa,2017,0
tintas_tannat,2017,3668851
tintas_tempranillo,2017,357637
tintas_teroldego,2017,87034
tintas_torrontes,2017,14630
tintas_tinta_barroca,2017,0
tintas_touriga_francesa,2017,0
tintas_touriga_nacional,2017,108245
tintas_tinta_madeira,2017,0
tintas_tintoria,2017,0
tintas_trincdeira,2017,0
tintas_trousseau,2017,0
tintas_zinfael,2017,0
tintas_outras1,2017,0
brancaserosadas,2017,44058213
brancaserosadas_aliatico,2017,0
brancaserosadas_aligote,2017,0
brancaserosadas_altesse,2017,0
brancaserosadas_alvarinho,2017,41225
brancaserosadas_arriloba,2017,5280
brancaserosadas_auxerrois,2017,0
brancaserosadas_burger,2017,0
brancaserosadas_chardonnay,2017,7856910
brancaserosadas_chasselas,2017,0
brancaserosadas_chenin_blanc,2017,266524
brancaserosadas_clairette_1,2017,0
brancaserosadas_colombard,2017,535573
brancaserosadas_flora,2017,5810
brancaserosadas_garganega,2017,0
brancaserosadas_gewurztraminer,2017,223350
brancaserosadas_gouveio,2017,0
brancaserosadas_gros_manseng,2017,5680
brancaserosadas_italia_pirovano_65_pe,2017,180
brancaserosadas_maccabeo,2017,0
brancaserosadas_malvasia,2017,0
brancaserosadas_malvasia_amarela,2017,44445
brancaserosadas_malvasia_bianca,2017,629101
brancaserosadas_malvasia_chianti,2017,0
brancaserosadas_malvasia_verde,2017,10457
brancaserosadas_malvasia_di_caia,2017,2785543
brancaserosadas_malvasia_istriana,2017,0
brancaserosadas_mistura_de_uvas_viniferas,2017,0
brancaserosadas_mistura_de_uvas_viniferas,2017,0
brancaserosadas_moscato_branco,2017,14475142
brancaserosadas_moscato_canelli,2017,57083
brancaserosadas_moscato_giallo,2017,2091933
brancaserosadas_moscato_nazareno,2017,890655
brancaserosadas_moscato_bianco_r2,2017,868260
brancaserosadas_moscato_de_alexaria,2017,115910
brancaserosadas_moscato_rosado,2017,0
brancaserosadas_muscat_a_petits_grains,2017,0
brancaserosadas_muller_thurgau,2017,0
brancaserosadas_muscadelle,2017,0
brancaserosadas_ora,2017,0
brancaserosadas_palomino,2017,0
brancaserosadas_petit_manseng,2017,0
brancaserosadas_peverella,2017,16350
brancaserosadas_pinot_blanc,2017,0
brancaserosadas_pinot_gris,2017,165697
brancaserosadas_prosecco,2017,3342655
brancaserosadas_red_veltliner,2017,0
brancaserosadas_riesling_italico,2017,4283929
brancaserosadas_riesling_renano,2017,105100
brancaserosadas_sauvignon_blanc_2,2017,677028
brancaserosadas_sauvignon_gris,2017,0
brancaserosadas_seara_nova,2017,0
brancaserosadas_semillon,2017,188211
brancaserosadas_schonburger,2017,7454
brancaserosadas_sylvaner,2017,0
brancaserosadas_tocai_friulano,2017,0
brancaserosadas_trebbiano,2017,3892478
brancaserosadas_trebbiano_toscano,2017,100047
brancaserosadas_verdea,2017,0
brancaserosadas_verdelho,2017,0
brancaserosadas_verdiso,2017,0
brancaserosadas_vermentino,2017,0
brancaserosadas_vernaccia,2017,5100
brancaserosadas_viognier,2017,365103
brancaserosadas_outras_3,2017,0
tintas,2018,26868514
tintas_alicante_bouschet,2018,2103844
tintas_ancelota,2018,492106
tintas_aramon,2018,0
tintas_alfrocheiro,2018,0
tintas_arinarnoa,2018,44775
tintas_aspirant_bouschet,2018,12830
tintas_barbera,2018,21863
tintas_bonarda,2018,0
tintas_cabernet_franc,2018,1524191
tintas_cabernet_sauvignon,2018,6004627
tintas_caladoc,2018,4740
tintas_campanario,2018,0
tintas_canaiolo,2018,0
tintas_carignan,2018,0
tintas_carmenere,2018,241808
tintas_castelao,2018,0
tintas_corvina,2018,0
tintas_croatina,2018,0
tintas_cinsaut,2018,0
tintas_dom_felder,2018,0
tintas_dolcetto,2018,0
tintas_durif,2018,0
tintas_egiodola,2018,1047960
tintas_ekigaina,2018,2070
tintas_festival_sugraone,2018,0
tintas_franconia,2018,0
tintas_freisa,2018,14020
tintas_gamay_st_romain,2018,12675
tintas_gamay_beaujolais,2018,152384
tintas_gra_noir,2018,0
tintas_grenache,2018,0
tintas_jaen,2018,0
tintas_lagrein,2018,2700
tintas_lambrusco,2018,44511
tintas_malbec,2018,628780
tintas_marzemina,2018,0
tintas_merlot,2018,6257492
tintas_marselan,2018,384278
tintas_molinera,2018,1900
tintas_montepulciano,2018,23306
tintas_moscato_bailey,2018,152136
tintas_napa_gamay,2018,0
tintas_nebbiolo,2018,9236
tintas_petit_verdot,2018,83552
tintas_petite_sirah,2018,110361
tintas_pinotage,2018,398794
tintas_pinot_noir,2018,3240209
tintas_pinot_saint_george,2018,0
tintas_piriquita,2018,0
tintas_rebo,2018,94480
tintas_refosco,2018,7320
tintas_roinella,2018,1990
tintas_ruby_cabernet,2018,248992
tintas_sangiovese,2018,63832
tintas_sira_falsa,2018,0
tintas_tannat,2018,2940306
tintas_tempranillo,2018,278456
tintas_teroldego,2018,77625
tintas_torrontes,2018,16350
tintas_tinta_barroca,2018,0
tintas_touriga_francesa,2018,0
tintas_touriga_nacional,2018,122015
tintas_tinta_madeira,2018,0
tintas_tintoria,2018,0
tintas_trincdeira,2018,0
tintas_trousseau,2018,0
tintas_zinfael,2018,0
tintas_outras1,2018,0
brancaserosadas,2018,38722156
brancaserosadas_aliatico,2018,0
brancaserosadas_aligote,2018,0
brancaserosadas_altesse,2018,0
brancaserosadas_alvarinho,2018,32647
brancaserosadas_arriloba,2018,2580
brancaserosadas_auxerrois,2018,0
brancaserosadas_burger,2018,0
brancaserosadas_chardonnay,2018,6068902
brancaserosadas_chasselas,2018,0
brancaserosadas_chenin_blanc,2018,387360
brancaserosadas_clairette_1,2018,0
brancaserosadas_colombard,2018,522866
brancaserosadas_flora,2018,2060
brancaserosadas_garganega,2018,0
brancaserosadas_gewurztraminer,2018,208171
brancaserosadas_gouveio,2018,0
brancaserosadas_gros_manseng,2018,2430
brancaserosadas_italia_pirovano_65_pe,2018,2942
brancaserosadas_maccabeo,2018,0
brancaserosadas_malvasia,2018,0
brancaserosadas_malvasia_amarela,2018,52936
brancaserosadas_malvasia_bianca,2018,574521
brancaserosadas_malvasia_chianti,2018,0
brancaserosadas_malvasia_verde,2018,15220
brancaserosadas_malvasia_di_caia,2018,2557871
brancaserosadas_malvasia_istriana,2018,0
brancaserosadas_mistura_de_uvas_viniferas,2018,0
brancaserosadas_mistura_de_uvas_viniferas,2018,0
brancaserosadas_moscato_branco,2018,11202231
brancaserosadas_moscato_canelli,2018,121008
brancaserosadas_moscato_giallo,2018,1590531
brancaserosadas_moscato_nazareno,2018,639810
brancaserosadas_moscato_bianco_r2,2018,867445
brancaserosadas_moscato_de_alexaria,2018,95647
brancaserosadas_moscato_rosado,2018,0
brancaserosadas_muscat_a_petits_grains,2018,3000
brancaserosadas_muller_thurgau,2018,0
brancaserosadas_muscadelle,2018,0
brancaserosadas_ora,2018,0
brancaserosadas_palomino,2018,0
brancaserosadas_petit_manseng,2018,1430
brancaserosadas_peverella,2018,33439
brancaserosadas_pinot_blanc,2018,17028
brancaserosadas_pinot_gris,2018,98728
brancaserosadas_prosecco,2018,4018371
brancaserosadas_red_veltliner,2018,0
brancaserosadas_riesling_italico,2018,3724926
brancaserosadas_riesling_renano,2018,121020
brancaserosadas_sauvignon_blanc_2,2018,517760
brancaserosadas_sauvignon_gris,2018,0
brancaserosadas_seara_nova,2018,0
brancaserosadas_semillon,2018,225952
brancaserosadas_schonburger,2018,14354
brancaserosadas_sylvaner,2018,0
brancaserosadas_tocai_friulano,2018,0
brancaserosadas_trebbiano,2018,4504485
brancaserosadas_trebbiano_toscano,2018,18110
brancaserosadas_verdea,2018,0
brancaserosadas_verdelho,2018,1800
brancaserosadas_verdiso,2018,0
brancaserosadas_vermentino,2018,0
brancaserosadas_vernaccia,2018,4020
brancaserosadas_viognier,2018,470555
brancaserosadas_outras_3,2018,0
tintas,2019,
tintas_alicante_bouschet,2019,
tintas_ancelota,2019,
tintas_aramon,2019,
tintas_alfrocheiro,2019,
tintas_arinarnoa,2019,
tintas_aspirant_bouschet,2019,
tintas_barbera,2019,
tintas_bonarda,2019,
tintas_cabernet_franc,2019,
tintas_cabernet_sauvignon,2019,
tintas_caladoc,2019,
tintas_campanario,2019,
tintas_canaiolo,2019,
tintas_carignan,2019,
tintas_carmenere,2019,
tintas_castelao,2019,
tintas_corvina,2019,
tintas_croatina,2019,
tintas_cinsaut,2019,
tintas_dom_felder,2019,
tintas_dolcetto,2019,
tintas_durif,2019,
tintas_egiodola,2019,
tintas_ekigaina,2019,
tintas_festival_sugraone,2019,
tintas_franconia,2019,
tintas_freisa,2019,
tintas_gamay_st_romain,2019,
tintas_gamay_beaujolais,2019,
tintas_gra_noir,2019,
tintas_grenache,2019,
tintas_jaen,2019,
tintas_lagrein,2019,
tintas_lambrusco,2019,
tintas_malbec,2019,
tintas_marzemina,2019,
tintas_merlot,2019,
tintas_marselan,2019,
tintas_molinera,2019,
tintas_montepulciano,2019,
tintas_moscato_bailey,2019,
tintas_napa_gamay,2019,
tintas_nebbiolo,2019,
tintas_petit_verdot,2019,
tintas_petite_sirah,2019,
tintas_pinotage,2019,
tintas_pinot_noir,2019,
tintas_pinot_saint_george,2019,
tintas_piriquita,2019,
tintas_rebo,2019,
tintas_refosco,2019,
tintas_roinella,2019,
tintas_ruby_cabernet,2019,
tintas_sangiovese,2019,
tintas_sira_falsa,2019,
tintas_tannat,2019,
tintas_tempranillo,2019,
tintas_teroldego,2019,
tintas_torrontes,2019,
tintas_tinta_barroca,2019,
tintas_touriga_francesa,2019,
tintas_touriga_nacional,2019,
tintas_tinta_madeira,2019,
tintas_tintoria,2019,
tintas_trincdeira,2019,
tintas_trousseau,2019,
tintas_zinfael,2019,
tintas_outras1,2019,
brancaserosadas,2019,
brancaserosadas_aliatico,2019,
brancaserosadas_aligote,2019,
brancaserosadas_altesse,2019,
brancaserosadas_alvarinho,2019,
brancaserosadas_arriloba,2019,
brancaserosadas_auxerrois,2019,
brancaserosadas_burger,2019,
brancaserosadas_chardonnay,2019,
brancaserosadas_chasselas,2019,
brancaserosadas_chenin_blanc,2019,
brancaserosadas_clairette_1,2019,
brancaserosadas_colombard,2019,
brancaserosadas_flora,2019,
brancaserosadas_garganega,2019,
brancaserosadas_gewurztraminer,2019,
brancaserosadas_gouveio,2019,
brancaserosadas_gros_manseng,2019,
brancaserosadas_italia_pirovano_65_pe,2019,
brancaserosadas_maccabeo,2019,
brancaserosadas_malvasia,2019,
brancaserosadas_malvasia_amarela,2019,
brancaserosadas_malvasia_bianca,2019,
brancaserosadas_malvasia_chianti,2019,
brancaserosadas_malvasia_verde,2019,
brancaserosadas_malvasia_di_caia,2019,
brancaserosadas_malvasia_istriana,2019,
brancaserosadas_mistura_de_uvas_viniferas,2019,
brancaserosadas_mistura_de_uvas_viniferas,2019,
